id;catcode;catname;scatcode;scatname;charac;code
5638;3; Nutritional health intervention;1;Dietary supplement ;Organic tropicalBasil essential oil;NPI3.1.1
5675;3; Nutritional health intervention;1;Dietary supplement ;Organic true lavender essential oil;NPI3.1.1
886;3; Nutritional health intervention;1;Dietary supplement ;Organic turmeric;NPI3.1.1
3036;3; Nutritional health intervention;1;Dietary supplement ;Organic turmeric;NPI3.1.1
3037;3; Nutritional health intervention;1;Dietary supplement ;Organic turmeric &Black pepperBio;NPI3.1.1
3038;3; Nutritional health intervention;1;Dietary supplement ;Organic turmeric andBlack pepperBio;NPI3.1.1
5883;3; Nutritional health intervention;1;Dietary supplement ;Organic turmeric hydrosol;NPI3.1.1
6193;3; Nutritional health intervention;1;Dietary supplement ;Organic turmeric juice;NPI3.1.1
2874;3; Nutritional health intervention;1;Dietary supplement ;Organic urinary comfort;NPI3.1.1
2697;3; Nutritional health intervention;1;Dietary supplement ;Organic urinary comfort complex;NPI3.1.1
1537;3; Nutritional health intervention;1;Dietary supplement ;Organic Valerian Hawthorn;NPI3.1.1
5716;3; Nutritional health intervention;1;Dietary supplement ;Organic Verbena Rosemary essential oil;NPI3.1.1
9721;3; Nutritional health intervention;1;Dietary supplement ;Organic water retention;NPI3.1.1
2883;3; Nutritional health intervention;1;Dietary supplement ;Organic weight control;NPI3.1.1
2929;3; Nutritional health intervention;1;Dietary supplement ;Organic whipping;NPI3.1.1
9959;3; Nutritional health intervention;1;Dietary supplement ;Organic white willow;NPI3.1.1
1746;3; Nutritional health intervention;1;Dietary supplement ;Organic whiteBroth;NPI3.1.1
5879;3; Nutritional health intervention;1;Dietary supplement ;Organic wild carrot hydrosol;NPI3.1.1
8460;3; Nutritional health intervention;1;Dietary supplement ;Organic wild pensee;NPI3.1.1
8461;3; Nutritional health intervention;1;Dietary supplement ;Organic wild thought;NPI3.1.1
9956;3; Nutritional health intervention;1;Dietary supplement ;Organic willow;NPI3.1.1
3892;3; Nutritional health intervention;1;Dietary supplement ;Organic willow herb;NPI3.1.1
3893;3; Nutritional health intervention;1;Dietary supplement ;Organic willowherb male comfort;NPI3.1.1
5731;3; Nutritional health intervention;1;Dietary supplement ;Organic ylang ylang essential oil;NPI3.1.1
5744;3; Nutritional health intervention;1;Dietary supplement ;Organic ylang ylang essential oil;NPI3.1.1
5378;3; Nutritional health intervention;1;Dietary supplement ;OrganicBarley grass;NPI3.1.1
5379;3; Nutritional health intervention;1;Dietary supplement ;OrganicBarley herb;NPI3.1.1
5637;3; Nutritional health intervention;1;Dietary supplement ;OrganicBasil essential oil;NPI3.1.1
7587;3; Nutritional health intervention;1;Dietary supplement ;OrganicBayBlueberry;NPI3.1.1
7588;3; Nutritional health intervention;1;Dietary supplement ;OrganicBayBlueberry;NPI3.1.1
1415;3; Nutritional health intervention;1;Dietary supplement ;OrganicBeauty;NPI3.1.1
6537;3; Nutritional health intervention;1;Dietary supplement ;OrganicBeer yeast;NPI3.1.1
6538;3; Nutritional health intervention;1;Dietary supplement ;OrganicBeer yeast tablets;NPI3.1.1
5640;3; Nutritional health intervention;1;Dietary supplement ;OrganicBergamot essential oil;NPI3.1.1
5703;3; Nutritional health intervention;1;Dietary supplement ;OrganicBigarade petitgrain essential oil;NPI3.1.1
1750;3; Nutritional health intervention;1;Dietary supplement ;OrganicBirch;NPI3.1.1
9543;3; Nutritional health intervention;1;Dietary supplement ;OrganicBlack radish;NPI3.1.1
5416;3; Nutritional health intervention;1;Dietary supplement ;OrganicBlack radish herb;NPI3.1.1
9251;3; Nutritional health intervention;1;Dietary supplement ;OrganicBlond psyllium;NPI3.1.1
9252;3; Nutritional health intervention;1;Dietary supplement ;OrganicBlond psyllium 200g;NPI3.1.1
7591;3; Nutritional health intervention;1;Dietary supplement ;OrganicBlueberry;NPI3.1.1
7592;3; Nutritional health intervention;1;Dietary supplement ;OrganicBlueberry;NPI3.1.1
7593;3; Nutritional health intervention;1;Dietary supplement ;OrganicBlueberry 100 mg;NPI3.1.1
5877;3; Nutritional health intervention;1;Dietary supplement ;OrganicBlueberry hydrosol;NPI3.1.1
1759;3; Nutritional health intervention;1;Dietary supplement ;OrganicBorage;NPI3.1.1
1764;3; Nutritional health intervention;1;Dietary supplement ;OrganicBorage / evening primrose;NPI3.1.1
5510;3; Nutritional health intervention;1;Dietary supplement ;OrganicBorage / evening primrose oil;NPI3.1.1
1760;3; Nutritional health intervention;1;Dietary supplement ;OrganicBorage and evening primrose;NPI3.1.1
5508;3; Nutritional health intervention;1;Dietary supplement ;OrganicBorage oil;NPI3.1.1
1736;3; Nutritional health intervention;1;Dietary supplement ;OrganicBoswellia;NPI3.1.1
1781;3; Nutritional health intervention;1;Dietary supplement ;OrganicBrahmi;NPI3.1.1
567;3; Nutritional health intervention;1;Dietary supplement ;OrganicBreastfeeding;NPI3.1.1
6536;3; Nutritional health intervention;1;Dietary supplement ;OrganicBrewers yeast;NPI3.1.1
6539;3; Nutritional health intervention;1;Dietary supplement ;OrganicBrewers yeast;NPI3.1.1
460;3; Nutritional health intervention;1;Dietary supplement ;OrganicBulb garlic;NPI3.1.1
1312;3; Nutritional health intervention;1;Dietary supplement ;OrganicBurdock;NPI3.1.1
8251;3; Nutritional health intervention;1;Dietary supplement ;Organov 12;NPI3.1.1
8895;3; Nutritional health intervention;1;Dietary supplement ;Orgasmic oyster;NPI3.1.1
8255;3; Nutritional health intervention;1;Dietary supplement ;Origan essential;NPI3.1.1
8257;3; Nutritional health intervention;1;Dietary supplement ;Origanol;NPI3.1.1
8258;3; Nutritional health intervention;1;Dietary supplement ;Original;NPI3.1.1
1870;3; Nutritional health intervention;1;Dietary supplement ;Original C4;NPI3.1.1
3508;3; Nutritional health intervention;1;Dietary supplement ;Original Drenafast;NPI3.1.1
5050;3; Nutritional health intervention;1;Dietary supplement ;Original Goji;NPI3.1.1
5331;3; Nutritional health intervention;1;Dietary supplement ;Original Helix;NPI3.1.1
9133;3; Nutritional health intervention;1;Dietary supplement ;Original Propolentum;NPI3.1.1
8259;3; Nutritional health intervention;1;Dietary supplement ;Original silicea capsule Biotin;NPI3.1.1
8262;3; Nutritional health intervention;1;Dietary supplement ;ornithine;NPI3.1.1
8263;3; Nutritional health intervention;1;Dietary supplement ;Ornithine akg;NPI3.1.1
8264;3; Nutritional health intervention;1;Dietary supplement ;Oro;NPI3.1.1
8265;3; Nutritional health intervention;1;Dietary supplement ;Oro-bronz;NPI3.1.1
8266;3; Nutritional health intervention;1;Dietary supplement ;Oroflex duo;NPI3.1.1
8267;3; Nutritional health intervention;1;Dietary supplement ;Orogyn complex probiotic vaginal protective gelB / 30;NPI3.1.1
8268;3; Nutritional health intervention;1;Dietary supplement ;Oronat;NPI3.1.1
8269;3; Nutritional health intervention;1;Dietary supplement ;Oropeps epitide;NPI3.1.1
8270;3; Nutritional health intervention;1;Dietary supplement ;Ortho ashwagnadha more;NPI3.1.1
8271;3; Nutritional health intervention;1;Dietary supplement ;Ortho collagen;NPI3.1.1
8272;3; Nutritional health intervention;1;Dietary supplement ;Ortho d3 1000;NPI3.1.1
8273;3; Nutritional health intervention;1;Dietary supplement ;Ortho digest forte;NPI3.1.1
8274;3; Nutritional health intervention;1;Dietary supplement ;Ortho ubiquinol q10;NPI3.1.1
8275;3; Nutritional health intervention;1;Dietary supplement ;Ortho-potassium;NPI3.1.1
8276;3; Nutritional health intervention;1;Dietary supplement ;orthosiphon;NPI3.1.1
8277;3; Nutritional health intervention;1;Dietary supplement ;orthosiphon;NPI3.1.1
8280;3; Nutritional health intervention;1;Dietary supplement ;Orthosiphon piloselleBio;NPI3.1.1
8299;3; Nutritional health intervention;1;Dietary supplement ;Ortilax;NPI3.1.1
8300;3; Nutritional health intervention;1;Dietary supplement ;Ortisan classic cubes;NPI3.1.1
8303;3; Nutritional health intervention;1;Dietary supplement ;Oseogen capsule;NPI3.1.1
8304;3; Nutritional health intervention;1;Dietary supplement ;Oseogen powder;NPI3.1.1
8308;3; Nutritional health intervention;1;Dietary supplement ;Osmonagre 500 caps dry skinB / 30;NPI3.1.1
8309;3; Nutritional health intervention;1;Dietary supplement ;Ossatyon;NPI3.1.1
8310;3; Nutritional health intervention;1;Dietary supplement ;Osteo;NPI3.1.1
8314;3; Nutritional health intervention;1;Dietary supplement ;Osteo ;NPI3.1.1
8311;3; Nutritional health intervention;1;Dietary supplement ;Osteo force;NPI3.1.1
8312;3; Nutritional health intervention;1;Dietary supplement ;Osteo tabs;NPI3.1.1
8313;3; Nutritional health intervention;1;Dietary supplement ;Osteo vita;NPI3.1.1
8316;3; Nutritional health intervention;1;Dietary supplement ;Osteocalm;NPI3.1.1
8317;3; Nutritional health intervention;1;Dietary supplement ;Osteocalm cpr sensitive jointsB / 30;NPI3.1.1
8318;3; Nutritional health intervention;1;Dietary supplement ;Osteocalm cpr sensitive jointsB / 90;NPI3.1.1
8319;3; Nutritional health intervention;1;Dietary supplement ;OsteoFlex;NPI3.1.1
8320;3; Nutritional health intervention;1;Dietary supplement ;Osteoline;NPI3.1.1
8321;3; Nutritional health intervention;1;Dietary supplement ;Osteo-nat;NPI3.1.1
8323;3; Nutritional health intervention;1;Dietary supplement ;Osteophar;NPI3.1.1
8324;3; Nutritional health intervention;1;Dietary supplement ;Osteophyto;NPI3.1.1
8327;3; Nutritional health intervention;1;Dietary supplement ;Osteos strengthens 50;NPI3.1.1
8328;3; Nutritional health intervention;1;Dietary supplement ;Osteostructure;NPI3.1.1
8329;3; Nutritional health intervention;1;Dietary supplement ;Osteostyl;NPI3.1.1
4505;3; Nutritional health intervention;1;Dietary supplement ;Osth articulation formula;NPI3.1.1
4512;3; Nutritional health intervention;1;Dietary supplement ;Osth digestive formula;NPI3.1.1
4508;3; Nutritional health intervention;1;Dietary supplement ;Osth heart formula;NPI3.1.1
4518;3; Nutritional health intervention;1;Dietary supplement ;Osth hepatic formula;NPI3.1.1
4514;3; Nutritional health intervention;1;Dietary supplement ;Osth woman formula;NPI3.1.1
8325;3; Nutritional health intervention;1;Dietary supplement ;Ostorel;NPI3.1.1
8326;3; Nutritional health intervention;1;Dietary supplement ;Ostorenov;NPI3.1.1
8330;3; Nutritional health intervention;1;Dietary supplement ;Otc;NPI3.1.1
8335;3; Nutritional health intervention;1;Dietary supplement ;Outlift;NPI3.1.1
8336;3; Nutritional health intervention;1;Dietary supplement ;Ovafer more;NPI3.1.1
8337;3; Nutritional health intervention;1;Dietary supplement ;Ovitol oc;NPI3.1.1
8338;3; Nutritional health intervention;1;Dietary supplement ;Ovocartil;NPI3.1.1
8339;3; Nutritional health intervention;1;Dietary supplement ;Ovocyplus gelB / 60;NPI3.1.1
8340;3; Nutritional health intervention;1;Dietary supplement ;Ovocyplus pregnancy;NPI3.1.1
8341;3; Nutritional health intervention;1;Dietary supplement ;Ovonat;NPI3.1.1
8345;3; Nutritional health intervention;1;Dietary supplement ;Oxelio caps preparation for the sunB / 60;NPI3.1.1
8343;3; Nutritional health intervention;1;Dietary supplement ;Oxelio chew cpr preparation to the sunB / 60;NPI3.1.1
8344;3; Nutritional health intervention;1;Dietary supplement ;Oxelio sun preparation caps 2b / 60;NPI3.1.1
8346;3; Nutritional health intervention;1;Dietary supplement ;Oxlim slimming - detox 01;NPI3.1.1
8347;3; Nutritional health intervention;1;Dietary supplement ;Oxlim slimming - detox 02;NPI3.1.1
8348;3; Nutritional health intervention;1;Dietary supplement ;Oxlim slimming - detox 03;NPI3.1.1
8349;3; Nutritional health intervention;1;Dietary supplement ;Oxlim slimming-detox;NPI3.1.1
8350;3; Nutritional health intervention;1;Dietary supplement ;Oxybiane cell protect;NPI3.1.1
8352;3; Nutritional health intervention;1;Dietary supplement ;Oxynov;NPI3.1.1
8353;3; Nutritional health intervention;1;Dietary supplement ;Oxyprevent;NPI3.1.1
8354;3; Nutritional health intervention;1;Dietary supplement ;Oxyregul;NPI3.1.1
8355;3; Nutritional health intervention;1;Dietary supplement ;Oxyregul gel / 50;NPI3.1.1
8356;3; Nutritional health intervention;1;Dietary supplement ;Oxyregul gel / 60;NPI3.1.1
8357;3; Nutritional health intervention;1;Dietary supplement ;Oxyrel;NPI3.1.1
8358;3; Nutritional health intervention;1;Dietary supplement ;Oxyselen;NPI3.1.1
8359;3; Nutritional health intervention;1;Dietary supplement ;Oxystop;NPI3.1.1
8360;3; Nutritional health intervention;1;Dietary supplement ;Oxytonic;NPI3.1.1
8896;3; Nutritional health intervention;1;Dietary supplement ;Oyster mushroom capsules;NPI3.1.1
2896;3; Nutritional health intervention;1;Dietary supplement ;Oyster shell;NPI3.1.1
5856;3; Nutritional health intervention;1;Dietary supplement ;Oyster shell;NPI3.1.1
2897;3; Nutritional health intervention;1;Dietary supplement ;Oyster shells;NPI3.1.1
8361;3; Nutritional health intervention;1;Dietary supplement ;P.b.sun;NPI3.1.1
8363;3; Nutritional health intervention;1;Dietary supplement ;P-945;NPI3.1.1
8364;3; Nutritional health intervention;1;Dietary supplement ;Paba 500;NPI3.1.1
8365;3; Nutritional health intervention;1;Dietary supplement ;Pack exam;NPI3.1.1
8368;3; Nutritional health intervention;1;Dietary supplement ;Paleoginseng;NPI3.1.1
5799;3; Nutritional health intervention;1;Dietary supplement ;Palmarosa essential oil;NPI3.1.1
8371;3; Nutritional health intervention;1;Dietary supplement ;Palmiflow;NPI3.1.1
8379;3; Nutritional health intervention;1;Dietary supplement ;Panaki 1500mg;NPI3.1.1
8380;3; Nutritional health intervention;1;Dietary supplement ;Panax rhodiola;NPI3.1.1
8381;3; Nutritional health intervention;1;Dietary supplement ;Pancreasnat;NPI3.1.1
8382;3; Nutritional health intervention;1;Dietary supplement ;Pancreato;NPI3.1.1
8383;3; Nutritional health intervention;1;Dietary supplement ;Panxeol cpr soothes and eases sleepB / 30;NPI3.1.1
8384;3; Nutritional health intervention;1;Dietary supplement ;Panxeol cpr soothes and facilitates sleepB / 75;NPI3.1.1
8385;3; Nutritional health intervention;1;Dietary supplement ;papain;NPI3.1.1
8386;3; Nutritional health intervention;1;Dietary supplement ;Papain hole perret sBuv digestionBloating fl / 200ml;NPI3.1.1
8387;3; Nutritional health intervention;1;Dietary supplement ;Papaine Perette Hole Syrup digestionBloating fl / 200ml;NPI3.1.1
8389;3; Nutritional health intervention;1;Dietary supplement ;Papaya;NPI3.1.1
8394;3; Nutritional health intervention;1;Dietary supplement ;Papaya fermentee royal jelly;NPI3.1.1
8395;3; Nutritional health intervention;1;Dietary supplement ;Papaya leaf;NPI3.1.1
8396;3; Nutritional health intervention;1;Dietary supplement ;Papay-imum;NPI3.1.1
8397;3; Nutritional health intervention;1;Dietary supplement ;Para-m;NPI3.1.1
8398;3; Nutritional health intervention;1;Dietary supplement ;Parasites;NPI3.1.1
8399;3; Nutritional health intervention;1;Dietary supplement ;Paratoum;NPI3.1.1
5802;3; Nutritional health intervention;1;Dietary supplement ;Parsley essential oil;NPI3.1.1
8401;3; Nutritional health intervention;1;Dietary supplement ;partenelle;NPI3.1.1
7151;3; Nutritional health intervention;1;Dietary supplement ;Passion Flower Melissa;NPI3.1.1
8404;3; Nutritional health intervention;1;Dietary supplement ;passionflower;NPI3.1.1
8405;3; Nutritional health intervention;1;Dietary supplement ;Passionflower & hawthornBio;NPI3.1.1
8410;3; Nutritional health intervention;1;Dietary supplement ;Passionflower capsule;NPI3.1.1
4697;3; Nutritional health intervention;1;Dietary supplement ;Passionflower hawthorn capsule;NPI3.1.1
8411;3; Nutritional health intervention;1;Dietary supplement ;Passionflower powder;NPI3.1.1
8406;3; Nutritional health intervention;1;Dietary supplement ;PassionflowerBio;NPI3.1.1
8407;3; Nutritional health intervention;1;Dietary supplement ;PassionflowerBio - 45 capsules;NPI3.1.1
8408;3; Nutritional health intervention;1;Dietary supplement ;PassionflowerBio sphere of sleep;NPI3.1.1
8415;3; Nutritional health intervention;1;Dietary supplement ;Pastille frosty mint throat;NPI3.1.1
8413;3; Nutritional health intervention;1;Dietary supplement ;Pastille honey lemon throat;NPI3.1.1
8412;3; Nutritional health intervention;1;Dietary supplement ;Pastille throat;NPI3.1.1
8414;3; Nutritional health intervention;1;Dietary supplement ;Pastille throat mint eucalyptus;NPI3.1.1
8418;3; Nutritional health intervention;1;Dietary supplement ;Pastilles to suck;NPI3.1.1
5700;3; Nutritional health intervention;1;Dietary supplement ;Patchouli essential oil;NPI3.1.1
5801;3; Nutritional health intervention;1;Dietary supplement ;Patchouli essential oil;NPI3.1.1
8429;3; Nutritional health intervention;1;Dietary supplement ;Patinum omega 3;NPI3.1.1
8434;3; Nutritional health intervention;1;Dietary supplement ;Paxion;NPI3.1.1
8435;3; Nutritional health intervention;1;Dietary supplement ;Pe vital cell softgels;NPI3.1.1
8920;3; Nutritional health intervention;1;Dietary supplement ;pear tree;NPI3.1.1
8436;3; Nutritional health intervention;1;Dietary supplement ;Pearl;NPI3.1.1
8946;3; Nutritional health intervention;1;Dietary supplement ;Pearl powder;NPI3.1.1
8947;3; Nutritional health intervention;1;Dietary supplement ;Pearl powder  vitamin d3;NPI3.1.1
8447;3; Nutritional health intervention;1;Dietary supplement ;Pectiline cravings;NPI3.1.1
8451;3; Nutritional health intervention;1;Dietary supplement ;Pediakid immuno-strong syrupBlueberry fl / 250ml;NPI3.1.1
8450;3; Nutritional health intervention;1;Dietary supplement ;Pediakid immuno-strongBlueberry syrup fl / 125ml;NPI3.1.1
8452;3; Nutritional health intervention;1;Dietary supplement ;Pegb;NPI3.1.1
8454;3; Nutritional health intervention;1;Dietary supplement ;Pelargonium graveolens aetheroleum;NPI3.1.1
8455;3; Nutritional health intervention;1;Dietary supplement ;Pelvomagnesion;NPI3.1.1
8464;3; Nutritional health intervention;1;Dietary supplement ;Pepin of grapes;NPI3.1.1
8465;3; Nutritional health intervention;1;Dietary supplement ;Pepins of citrus;NPI3.1.1
7239;3; Nutritional health intervention;1;Dietary supplement ;Pepper mint;NPI3.1.1
7240;3; Nutritional health intervention;1;Dietary supplement ;Pepper mint;NPI3.1.1
8849;3; Nutritional health intervention;1;Dietary supplement ;PepperBurner chiliBurn cprBurns fatB / 120;NPI3.1.1
5688;3; Nutritional health intervention;1;Dietary supplement ;Peppermint essential oil;NPI3.1.1
5689;3; Nutritional health intervention;1;Dietary supplement ;Peppermint essential oil;NPI3.1.1
5786;3; Nutritional health intervention;1;Dietary supplement ;Peppermint essential oil;NPI3.1.1
5787;3; Nutritional health intervention;1;Dietary supplement ;Peppermint essential oil;NPI3.1.1
523;3; Nutritional health intervention;1;Dietary supplement ;Peppermint menthol piperita;NPI3.1.1
8471;3; Nutritional health intervention;1;Dietary supplement ;Peps g180Bio;NPI3.1.1
8472;3; Nutritional health intervention;1;Dietary supplement ;Peps more;NPI3.1.1
7844;3; Nutritional health intervention;1;Dietary supplement ;Perfect night;NPI3.1.1
8474;3; Nutritional health intervention;1;Dietary supplement ;Perfect skin;NPI3.1.1
8475;3; Nutritional health intervention;1;Dietary supplement ;Perfectium;NPI3.1.1
8476;3; Nutritional health intervention;1;Dietary supplement ;Perfexam;NPI3.1.1
8477;3; Nutritional health intervention;1;Dietary supplement ;Perfload;NPI3.1.1
8478;3; Nutritional health intervention;1;Dietary supplement ;Perform erect;NPI3.1.1
8479;3; Nutritional health intervention;1;Dietary supplement ;Perform exam;NPI3.1.1
8480;3; Nutritional health intervention;1;Dietary supplement ;Performan new formula pills;NPI3.1.1
8481;3; Nutritional health intervention;1;Dietary supplement ;Performance;NPI3.1.1
8482;3; Nutritional health intervention;1;Dietary supplement ;PerformanceBooster;NPI3.1.1
8484;3; Nutritional health intervention;1;Dietary supplement ;Perfovitol;NPI3.1.1
8485;3; Nutritional health intervention;1;Dietary supplement ;Perfroman pills new formula es;NPI3.1.1
8486;3; Nutritional health intervention;1;Dietary supplement ;Perial;NPI3.1.1
8490;3; Nutritional health intervention;1;Dietary supplement ;Perloryz;NPI3.1.1
8491;3; Nutritional health intervention;1;Dietary supplement ;Permaflore;NPI3.1.1
8492;3; Nutritional health intervention;1;Dietary supplement ;Permaflorine gel intestinal permeabilityB / 30;NPI3.1.1
8493;3; Nutritional health intervention;1;Dietary supplement ;Perma-Royal;NPI3.1.1
8494;3; Nutritional health intervention;1;Dietary supplement ;Permeaexpert gel fl / 90;NPI3.1.1
8495;3; Nutritional health intervention;1;Dietary supplement ;Permealine;NPI3.1.1
8496;3; Nutritional health intervention;1;Dietary supplement ;Permeanat;NPI3.1.1
8497;3; Nutritional health intervention;1;Dietary supplement ;Permeaphyt;NPI3.1.1
8498;3; Nutritional health intervention;1;Dietary supplement ;Pernadol;NPI3.1.1
8499;3; Nutritional health intervention;1;Dietary supplement ;Pernaflex;NPI3.1.1
8500;3; Nutritional health intervention;1;Dietary supplement ;Pernaforte;NPI3.1.1
8501;3; Nutritional health intervention;1;Dietary supplement ;Persisucrophage;NPI3.1.1
8503;3; Nutritional health intervention;1;Dietary supplement ;Pesolos;NPI3.1.1
8506;3; Nutritional health intervention;1;Dietary supplement ;Petitux;NPI3.1.1
8510;3; Nutritional health intervention;1;Dietary supplement ;Pfaffia paniculata;NPI3.1.1
8513;3; Nutritional health intervention;1;Dietary supplement ;Ph control;NPI3.1.1
7898;3; Nutritional health intervention;1;Dietary supplement ;Ph7 objective;NPI3.1.1
8514;3; Nutritional health intervention;1;Dietary supplement ;Pha-6;NPI3.1.1
8517;3; Nutritional health intervention;1;Dietary supplement ;Phaneres ;NPI3.1.1
8518;3; Nutritional health intervention;1;Dietary supplement ;PharmaBronz;NPI3.1.1
8522;3; Nutritional health intervention;1;Dietary supplement ;Pharmanex pro-b;NPI3.1.1
8523;3; Nutritional health intervention;1;Dietary supplement ;Pharmaton capsergy capsB / 30;NPI3.1.1
8524;3; Nutritional health intervention;1;Dietary supplement ;Pharmaton capsergy capsB / 60;NPI3.1.1
8526;3; Nutritional health intervention;1;Dietary supplement ;Pharmaton effergy cpr eff orange kit / 2b / 20;NPI3.1.1
8525;3; Nutritional health intervention;1;Dietary supplement ;Pharmaton effergy cpr eff orangeB / 20;NPI3.1.1
8527;3; Nutritional health intervention;1;Dietary supplement ;Pha-slim;NPI3.1.1
8511;3; Nutritional health intervention;1;Dietary supplement ;PhBalancin;NPI3.1.1
8512;3; Nutritional health intervention;1;Dietary supplement ;PhBasic;NPI3.1.1
8528;3; Nutritional health intervention;1;Dietary supplement ;phenylalanine;NPI3.1.1
8529;3; Nutritional health intervention;1;Dietary supplement ;Phenylcontrol;NPI3.1.1
8531;3; Nutritional health intervention;1;Dietary supplement ;Ph-nat;NPI3.1.1
8532;3; Nutritional health intervention;1;Dietary supplement ;Phospharome;NPI3.1.1
8533;3; Nutritional health intervention;1;Dietary supplement ;phosphatidylcholine;NPI3.1.1
8534;3; Nutritional health intervention;1;Dietary supplement ;phosphatidylserine;NPI3.1.1
8535;3; Nutritional health intervention;1;Dietary supplement ;Phosphatidylserine 100;NPI3.1.1
8536;3; Nutritional health intervention;1;Dietary supplement ;Phosphocal;NPI3.1.1
8537;3; Nutritional health intervention;1;Dietary supplement ;Phosphokrill ;NPI3.1.1
8538;3; Nutritional health intervention;1;Dietary supplement ;Phosphomag;NPI3.1.1
8539;3; Nutritional health intervention;1;Dietary supplement ;Phosphorus;NPI3.1.1
8541;3; Nutritional health intervention;1;Dietary supplement ;PhotodermBronz oral caps 2b / 30;NPI3.1.1
8544;3; Nutritional health intervention;1;Dietary supplement ;Phycare 7g recup;NPI3.1.1
8545;3; Nutritional health intervention;1;Dietary supplement ;Phycare 9g energy;NPI3.1.1
8546;3; Nutritional health intervention;1;Dietary supplement ;Phycare protect 4g;NPI3.1.1
8547;3; Nutritional health intervention;1;Dietary supplement ;Phycicostim;NPI3.1.1
8548;3; Nutritional health intervention;1;Dietary supplement ;Phyco 300;NPI3.1.1
8549;3; Nutritional health intervention;1;Dietary supplement ;Phyco pure;NPI3.1.1
8550;3; Nutritional health intervention;1;Dietary supplement ;Phycocyanin 1g / l;NPI3.1.1
8551;3; Nutritional health intervention;1;Dietary supplement ;Phycolia;NPI3.1.1
8552;3; Nutritional health intervention;1;Dietary supplement ;Phycopectine;NPI3.1.1
8553;3; Nutritional health intervention;1;Dietary supplement ;Phycostim ;NPI3.1.1
3898;3; Nutritional health intervention;1;Dietary supplement ;Physical and emotional exhaustion;NPI3.1.1
4154;3; Nutritional health intervention;1;Dietary supplement ;Physical stimulant fluid extract,Blisters;NPI3.1.1
8554;3; Nutritional health intervention;1;Dietary supplement ;Physio essential circulation ;NPI3.1.1
8555;3; Nutritional health intervention;1;Dietary supplement ;Physio essential slimming;NPI3.1.1
8556;3; Nutritional health intervention;1;Dietary supplement ;Physio slim;NPI3.1.1
8557;3; Nutritional health intervention;1;Dietary supplement ;Physio solr;NPI3.1.1
8558;3; Nutritional health intervention;1;Dietary supplement ;Physiobase;NPI3.1.1
8559;3; Nutritional health intervention;1;Dietary supplement ;Physiodraine chrome;NPI3.1.1
8560;3; Nutritional health intervention;1;Dietary supplement ;Physiodraine silhouette;NPI3.1.1
8561;3; Nutritional health intervention;1;Dietary supplement ;Physioerex;NPI3.1.1
8562;3; Nutritional health intervention;1;Dietary supplement ;Physioessential circulation;NPI3.1.1
8563;3; Nutritional health intervention;1;Dietary supplement ;Physiojambs vitis;NPI3.1.1
8564;3; Nutritional health intervention;1;Dietary supplement ;Physiok2;NPI3.1.1
8568;3; Nutritional health intervention;1;Dietary supplement ;Physiomance cod liver oil;NPI3.1.1
8566;3; Nutritional health intervention;1;Dietary supplement ;Physiomance collagen ;NPI3.1.1
8571;3; Nutritional health intervention;1;Dietary supplement ;Physiomance mature skin;NPI3.1.1
8569;3; Nutritional health intervention;1;Dietary supplement ;Physiomance menoliance sp;NPI3.1.1
8570;3; Nutritional health intervention;1;Dietary supplement ;Physiomance n-acetyl cysteine;NPI3.1.1
8572;3; Nutritional health intervention;1;Dietary supplement ;Physiomance sensitive skin;NPI3.1.1
8573;3; Nutritional health intervention;1;Dietary supplement ;Physiomer sore throat spray fl / 20ml;NPI3.1.1
8576;3; Nutritional health intervention;1;Dietary supplement ;Physionorm cranberry;NPI3.1.1
8577;3; Nutritional health intervention;1;Dietary supplement ;Physionorm cranberry gelB / 30;NPI3.1.1
8578;3; Nutritional health intervention;1;Dietary supplement ;Physionorm daily;NPI3.1.1
8579;3; Nutritional health intervention;1;Dietary supplement ;Physionorm daily gelB / 30;NPI3.1.1
8580;3; Nutritional health intervention;1;Dietary supplement ;Physionorm more;NPI3.1.1
8581;3; Nutritional health intervention;1;Dietary supplement ;Physionorm plus gelB / 12;NPI3.1.1
8582;3; Nutritional health intervention;1;Dietary supplement ;Physionorm resflore pdr 4sach / 3g;NPI3.1.1
8574;3; Nutritional health intervention;1;Dietary supplement ;PhysionormBaby;NPI3.1.1
8575;3; Nutritional health intervention;1;Dietary supplement ;PhysionormBaby s puff flea / 7.5ml;NPI3.1.1
8583;3; Nutritional health intervention;1;Dietary supplement ;Physiotech melatonin;NPI3.1.1
8584;3; Nutritional health intervention;1;Dietary supplement ;Physiotech Resveratrol;NPI3.1.1
8585;3; Nutritional health intervention;1;Dietary supplement ;Physiotonus vitality;NPI3.1.1
8586;3; Nutritional health intervention;1;Dietary supplement ;Phytadrain 25j;NPI3.1.1
8587;3; Nutritional health intervention;1;Dietary supplement ;PhytadrainBooster 10j;NPI3.1.1
8589;3; Nutritional health intervention;1;Dietary supplement ;Phytaforce protect;NPI3.1.1
8590;3; Nutritional health intervention;1;Dietary supplement ;Phytaforce soft express;NPI3.1.1
8591;3; Nutritional health intervention;1;Dietary supplement ;Phytalgic chondro ;NPI3.1.1
8592;3; Nutritional health intervention;1;Dietary supplement ;Phytalgic flash;NPI3.1.1
8594;3; Nutritional health intervention;1;Dietary supplement ;Phytarticulation;NPI3.1.1
